source	rule	target	mapping	evidence_scope	source_metadata	guard_and_priority	native_dependencies
symbolic/omega-elementary.maude	p3109-omega-elementary-064	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-065	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-066	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-067	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-068	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-069	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(0))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-070	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(0))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-071	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(0))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-072	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-073	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-074	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(-1)) or xLt(fin(1), U)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-075	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(-1)) or xLt(fin(1), U)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-076	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(-1)) or xLt(fin(1), U)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-077	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(1))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-078	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-079	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-080	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-081	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-082	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-083	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLe(U, fin(0))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-084	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(fin(0), U)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-085	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-086	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-087	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-088	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-089	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-090	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-091	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-092	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-093	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-094	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xEq(omegaCos(U), fin(0)) /\ xLt(fin(0), omegaSin(U))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-095	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xEq(omegaCos(U), fin(0)) /\ xLt(omegaSin(U), fin(0))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-096	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-097	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-098	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-099	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-100	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	R >= 0 /\ N := numeratorOf(R) /\ D := denominatorOf(R) /\ NS := integerSqrt(N) /\ DS := integerSqrt(D) /\ NS * NS == N /\ DS * DS == D	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-101	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-102	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-103	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-104	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	R > 0 /\ K := floorLog2(R) /\ R == pow2(K)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-105	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-106	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-107	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-108	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-109	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-110	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-111	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-112	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-113	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-114	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-115	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-116	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-117	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-118	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-119	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-120	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-121	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-122	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-123	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	R == floor(R)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-124	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	even(floor(R)) then fin(1) else fin(-1) fi if R - floor(R) == 1/2	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-125	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	even(floor(R)) then fin(1) else fin(-1) fi if R == floor(R)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-126	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	R - floor(R) == 1/2	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-127	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	R == floor(R)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-128	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	R =/= 0	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-129	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-130	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-131	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-132	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-133	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-134	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-135	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(fin(0), U)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-136	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(fin(0), U)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-137	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLe(fin(0), U)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-138	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-139	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-140	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-141	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-142	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-143	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-144	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-145	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-146	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-147	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-148	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(fin(0), U)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-149	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-150	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(fin(0), U)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-151	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLe(fin(0), U)	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-152	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(0))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-153	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(0))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-154	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-155	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(0))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-156	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(fin(0), V) /\ xEq(U, fin(0)) == false	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-157	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(fin(0), U) /\ xLt(V, fin(0))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-158	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	xLt(U, fin(0)) /\ xLt(V, fin(0))	P3109-REAL-EXPRESSIONS
symbolic/omega-elementary.maude	p3109-omega-elementary-159	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.8-4.10.16; page=40-48	unconditional; enclosing sort/membership restrictions apply	P3109-REAL-EXPRESSIONS
symbolic/real-expressions.maude	p3109-real-expressions-001	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-002	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-003	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-004	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-005	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-006	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-007	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-008	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-009	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-010	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-011	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-012	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-013	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-014	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-015	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-016	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
